date,time,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_72h,river_level,river_level_lag1,river_level_lag3,river_level_lag6,river_level_lag12,river_discharge,temperature,humidity,pressure,wind_speed,elevation,distance_from_river,historical_flood_count,population,flood_probability,flood_risk
2020-04-23,12:00:00,16.28,80.84,2.05,5.44,7.36,27.56,68.39,197.41,10.833,11.595,7.37,8.128,8.767,44201.72,27.74,65.42,1004.32,9.34,25.1,5.4,6,9130,0.1306,LOW
2020-04-23,18:00:00,16.34,80.9,0.31,0.31,0.31,0.31,13.45,38.03,9.896,10.833,12.809,7.558,8.559,24114.33,30.17,85.51,1005.58,11.75,19.3,3.1,5,14670,0.0362,LOW
2020-04-24,00:00:00,16.4,80.96,3.97,12.14,19.02,46.68,75.7,210.6,9.543,9.896,11.595,7.633,8.194,44841.18,28.27,68.49,1009.0,11.61,11.9,1.6,7,22100,0.1096,LOW
2020-04-24,06:00:00,16.46,81.02,2.63,6.8,18.67,28.39,33.66,93.16,9.021,9.543,10.833,7.37,8.333,26462.13,28.55,82.43,1008.02,10.92,28.4,6.2,7,7650,0.01,LOW
2020-04-24,12:00:00,16.52,81.08,2.41,2.67,3.68,11.49,11.49,56.84,8.152,9.021,9.896,12.809,8.084,18563.05,31.8,77.24,1004.22,7.39,16.5,2.4,7,17400,0.0164,LOW
2020-04-24,18:00:00,16.58,81.14,8.72,26.55,55.27,102.24,148.92,427.17,8.735,8.152,9.543,11.595,7.794,67444.54,28.57,81.93,1008.43,5.23,22.7,4.1,5,10900,0.2477,LOW
2020-04-25,00:00:00,16.1,80.65,2.49,6.39,11.75,12.43,14.84,54.72,8.339,8.735,9.021,10.833,8.128,17696.15,26.96,83.34,1008.23,10.96,18.2,2.1,7,12450,0.0113,LOW
2020-04-25,06:00:00,16.14,80.71,0.28,0.28,0.28,0.28,0.28,2.09,7.838,8.339,8.152,9.896,7.558,14392.49,30.53,74.46,1002.9,11.25,21.4,3.7,4,8320,0.01,LOW
2020-04-25,12:00:00,16.18,80.75,3.31,7.79,10.65,17.05,47.93,112.22,8.047,7.838,8.735,9.543,7.633,31469.96,29.44,83.82,1005.98,5.64,14.7,1.2,8,15620,0.05,LOW
2020-04-25,18:00:00,16.22,80.8,3.56,7.63,14.91,34.04,59.66,192.07,7.683,8.047,8.339,9.021,7.37,34074.97,31.69,88.63,1007.8,8.73,12.8,2.8,9,19850,0.0411,LOW
2020-04-26,00:00:00,16.28,80.84,1.55,5.25,8.89,8.89,8.89,34.76,7.168,7.683,7.838,8.152,12.809,15678.96,29.54,79.95,1006.8,8.13,25.1,5.4,10,9130,0.01,LOW
2020-04-26,06:00:00,16.34,80.9,1.03,8.1,13.76,26.65,52.0,142.99,7.237,7.168,8.047,8.735,11.595,30585.15,30.39,69.64,1010.82,7.11,19.3,3.1,6,14670,0.0191,LOW
2020-04-26,12:00:00,16.4,80.96,2.72,4.3,8.93,16.96,16.96,43.42,6.857,7.237,7.683,8.339,10.833,18859.59,24.29,75.37,1009.48,7.71,11.9,1.6,8,22100,0.01,LOW
2020-04-26,18:00:00,16.46,81.02,9.49,17.28,38.25,79.17,120.88,299.82,6.957,6.857,7.168,7.838,9.896,53719.68,31.32,65.49,1007.82,10.27,28.4,6.2,8,7650,0.1342,LOW
2020-04-27,00:00:00,16.52,81.08,1.53,7.8,7.8,9.11,27.1,45.3,6.452,6.957,7.237,8.047,9.543,21027.84,27.78,73.75,1007.0,4.05,16.5,2.4,9,17400,0.01,LOW
2020-04-27,06:00:00,16.58,81.14,0.59,4.53,5.53,5.53,5.53,13.71,5.79,6.452,6.857,7.683,9.021,14372.39,29.84,70.6,1011.6,3.86,22.7,4.1,4,10900,0.01,LOW
2020-04-27,12:00:00,16.1,80.65,3.67,5.47,25.83,43.23,77.29,153.98,5.416,5.79,6.957,7.168,8.152,35241.14,29.68,73.05,1004.63,5.56,18.2,2.1,10,12450,0.0329,LOW
2020-04-27,18:00:00,16.14,80.71,8.83,23.53,41.52,72.45,128.7,328.66,5.906,5.416,6.452,7.237,8.735,56081.37,29.94,78.9,1007.02,10.28,21.4,3.7,8,8320,0.0618,LOW
2020-04-28,00:00:00,16.18,80.75,23.2,37.94,83.3,132.83,243.7,745.96,7.724,5.906,5.79,6.857,8.339,99463.71,25.11,82.52,1010.23,10.13,14.7,1.2,11,15620,0.9234,VERY_HIGH
2020-04-28,06:00:00,16.22,80.8,53.22,128.28,200.11,321.11,524.92,1078.98,10.827,7.724,5.416,6.957,7.838,203644.54,28.01,74.11,1007.29,4.01,12.8,2.8,9,19850,0.99,VERY_HIGH
2020-04-28,12:00:00,16.28,80.84,3.69,12.61,24.39,35.25,64.16,198.33,10.407,10.827,5.906,6.452,8.047,41351.66,29.14,81.52,1007.63,5.87,25.1,5.4,7,9130,0.1285,LOW
2020-04-28,18:00:00,16.34,80.9,1.62,7.81,19.13,38.98,78.78,235.62,10.212,10.407,7.724,5.79,7.683,46123.58,28.13,78.4,1011.93,11.58,19.3,3.1,4,14670,0.2142,LOW
2020-04-29,00:00:00,16.4,80.96,2.15,9.24,12.5,21.65,21.65,89.65,9.665,10.212,10.827,5.416,7.168,25748.64,24.34,76.49,1005.63,7.61,11.9,1.6,5,22100,0.0687,LOW
2020-04-29,06:00:00,16.46,81.02,5.83,12.14,20.77,43.67,88.49,214.79,9.612,9.665,10.407,5.906,7.237,50440.25,30.57,74.19,1001.39,7.53,28.4,6.2,6,7650,0.0753,LOW
2020-04-29,12:00:00,16.52,81.08,2.0,7.73,15.19,26.86,38.68,91.36,9.117,9.612,10.212,7.724,6.857,30691.77,30.94,79.65,1008.55,10.27,16.5,2.4,8,17400,0.0343,LOW
2020-04-29,18:00:00,16.58,81.14,3.66,3.66,4.4,8.62,8.62,36.0,8.233,9.117,9.665,10.827,6.957,17931.51,30.82,75.93,1000.8,7.42,22.7,4.1,3,10900,0.0195,LOW
2020-04-30,00:00:00,16.1,80.65,1.22,1.22,1.22,7.57,7.57,22.5,7.579,8.233,9.612,10.407,6.452,17578.12,29.35,85.77,1006.52,9.91,18.2,2.1,6,12450,0.0143,LOW
2020-04-30,06:00:00,16.14,80.71,1.96,7.26,11.09,14.52,27.24,65.36,6.761,7.579,9.117,10.212,5.79,21743.55,29.91,86.01,1000.45,6.78,21.4,3.7,10,8320,0.012,LOW
2020-04-30,12:00:00,16.18,80.75,3.35,11.63,11.9,31.76,48.3,130.66,6.777,6.761,8.233,9.665,5.416,30097.35,27.9,71.97,1011.07,4.72,14.7,1.2,7,15620,0.041,LOW
2020-04-30,18:00:00,16.22,80.8,0.89,2.06,6.96,12.93,16.62,16.62,6.678,6.777,7.579,9.612,5.906,19265.25,31.15,75.05,1007.68,4.68,12.8,2.8,6,19850,0.01,LOW
2020-05-01,00:00:00,16.28,80.84,7.06,20.85,29.4,47.38,99.25,283.72,6.841,6.678,6.761,9.117,7.724,44983.94,27.58,82.34,1008.53,9.57,25.1,5.4,7,9130,0.062,LOW
2020-05-01,06:00:00,16.34,80.9,0.98,4.54,11.45,25.54,63.54,198.1,6.583,6.841,6.777,8.233,10.827,34967.93,30.22,75.19,1005.44,13.07,19.3,3.1,6,14670,0.0261,LOW
2020-05-01,12:00:00,16.4,80.96,2.16,2.16,7.06,13.45,41.81,77.78,6.547,6.583,6.678,7.579,10.407,28437.01,28.02,67.16,1002.98,7.95,11.9,1.6,5,22100,0.0169,LOW
2020-05-01,18:00:00,16.46,81.02,2.03,2.03,8.64,18.23,18.23,32.62,5.898,6.547,6.841,6.761,10.212,16952.8,31.76,83.37,1007.31,6.92,28.4,6.2,6,7650,0.01,LOW
2020-05-02,00:00:00,16.52,81.08,0.07,4.01,4.01,10.08,16.8,54.16,5.37,5.898,6.583,6.777,9.665,16909.32,32.0,75.2,1005.19,6.0,16.5,2.4,7,17400,0.01,LOW
2020-05-02,06:00:00,16.58,81.14,0.21,3.52,5.81,5.81,5.81,7.83,4.833,5.37,6.547,6.678,9.612,10446.1,28.85,68.11,1006.68,11.79,22.7,4.1,8,10900,0.01,LOW
2020-05-02,12:00:00,16.1,80.65,3.82,9.39,22.94,38.22,87.49,290.37,5.516,4.833,5.898,6.841,9.117,43503.34,32.13,77.56,1001.14,10.19,18.2,2.1,6,12450,0.0786,LOW
2020-05-02,18:00:00,16.14,80.71,23.68,58.93,112.92,219.84,368.86,974.27,8.126,5.516,5.37,6.583,8.233,143689.26,27.55,81.11,1009.62,6.88,21.4,3.7,7,8320,0.99,VERY_HIGH
2020-05-03,00:00:00,16.18,80.75,2.9,16.4,24.72,41.15,72.26,207.42,7.952,8.126,4.833,6.547,7.579,41474.81,29.98,80.07,1006.97,9.41,14.7,1.2,4,15620,0.103,LOW
2020-05-03,06:00:00,16.22,80.8,0.83,1.74,6.21,6.21,15.49,58.27,7.472,7.952,5.516,5.898,6.761,19380.85,26.3,75.82,1008.18,11.7,12.8,2.8,4,19850,0.01,LOW
2020-05-03,12:00:00,16.28,80.84,0.6,3.01,3.01,11.02,21.16,23.51,6.726,7.472,8.126,5.37,6.777,18696.25,29.41,79.98,1009.23,7.76,25.1,5.4,6,9130,0.0106,LOW
2020-05-03,18:00:00,16.34,80.9,3.42,6.05,8.72,8.72,8.72,33.97,6.747,6.726,7.952,4.833,6.678,11575.08,32.99,74.77,1009.17,8.12,19.3,3.1,8,14670,0.01,LOW
2020-05-04,00:00:00,16.4,80.96,1.3,3.91,8.77,13.66,34.75,46.69,6.342,6.747,7.472,5.516,6.841,24564.61,29.45,77.71,1012.82,4.14,11.9,1.6,7,22100,0.0147,LOW
2020-05-04,06:00:00,16.46,81.02,0.99,0.99,0.99,0.99,14.3,14.3,5.745,6.342,6.726,8.126,6.583,16145.04,29.88,76.42,1009.09,5.52,28.4,6.2,8,7650,0.01,LOW
2020-05-04,12:00:00,16.52,81.08,3.63,6.55,13.48,23.43,36.97,103.12,5.497,5.745,6.747,7.952,6.547,23462.32,27.99,75.49,1001.58,3.83,16.5,2.4,5,17400,0.01,LOW
2020-05-04,18:00:00,16.58,81.14,1.2,7.71,19.78,39.71,52.5,93.45,5.371,5.497,6.342,7.472,5.898,27463.84,27.28,74.15,1008.71,8.25,22.7,4.1,8,10900,0.01,LOW
2020-05-05,00:00:00,16.1,80.65,4.95,11.09,33.69,67.86,99.58,352.34,5.689,5.371,5.745,6.726,5.37,44709.04,29.26,78.83,1005.86,8.2,18.2,2.1,7,12450,0.1119,LOW
2020-05-05,06:00:00,16.14,80.71,2.93,6.51,16.83,22.48,31.82,82.78,5.39,5.689,5.497,6.747,4.833,23008.5,27.86,73.82,1007.5,5.93,21.4,3.7,5,8320,0.0107,LOW
2020-05-05,12:00:00,16.18,80.75,6.25,13.29,25.02,51.78,91.3,220.43,5.968,5.39,5.371,6.342,5.516,42959.65,26.23,80.37,1015.08,10.7,14.7,1.2,5,15620,0.0722,LOW
2020-05-05,18:00:00,16.22,80.8,5.93,15.68,28.77,49.9,73.97,208.59,6.203,5.968,5.689,5.745,8.126,36436.83,28.8,63.1,1009.86,8.46,12.8,2.8,5,19850,0.0424,LOW
2020-05-06,00:00:00,16.28,80.84,1.43,4.9,13.17,17.82,48.88,134.78,6.305,6.203,5.39,5.497,7.952,29497.39,25.08,62.49,1004.8,7.55,25.1,5.4,5,9130,0.0156,LOW
2020-05-06,06:00:00,16.34,80.9,0.98,5.92,16.76,28.5,34.09,89.47,6.12,6.305,5.968,5.371,7.472,23789.06,30.79,76.12,1012.97,12.49,19.3,3.1,6,14670,0.01,LOW
2020-05-06,12:00:00,16.4,80.96,8.38,19.74,23.43,39.36,66.86,144.32,6.205,6.12,6.203,5.689,6.726,35362.17,25.09,70.66,1004.25,11.63,11.9,1.6,9,22100,0.0177,LOW
2020-05-06,18:00:00,16.46,81.02,8.55,22.93,41.89,61.67,79.74,183.3,6.1,6.205,6.305,5.39,6.747,38165.0,31.23,81.24,1009.88,10.11,28.4,6.2,7,7650,0.0394,LOW
2020-05-07,00:00:00,16.52,81.08,0.43,0.43,9.83,27.61,51.27,154.76,6.24,6.1,6.12,5.968,6.342,29782.59,28.44,66.32,1006.66,10.11,16.5,2.4,3,17400,0.0177,LOW
2020-05-07,06:00:00,16.58,81.14,1.77,1.77,3.51,11.13,25.95,79.23,5.807,6.24,6.205,6.203,5.745,20851.06,30.25,78.12,1011.27,5.51,22.7,4.1,6,10900,0.01,LOW
2020-05-07,12:00:00,16.1,80.65,1.33,3.86,9.04,9.04,16.98,44.6,5.556,5.807,6.1,6.305,5.497,17044.72,28.22,73.9,1003.04,10.52,18.2,2.1,5,12450,0.01,LOW
2020-05-07,18:00:00,16.14,80.71,0.83,6.05,14.7,24.92,43.98,111.85,5.392,5.556,6.24,6.12,5.371,25156.12,29.89,73.03,999.04,4.94,21.4,3.7,11,8320,0.0105,LOW
2020-05-08,00:00:00,16.18,80.75,2.43,9.25,15.15,15.43,17.58,51.03,5.465,5.392,5.807,6.205,5.689,15185.41,28.76,76.09,1011.55,6.31,14.7,1.2,6,15620,0.01,LOW
2020-05-08,06:00:00,16.22,80.8,3.36,6.26,6.26,6.26,16.46,35.48,5.186,5.465,5.556,6.1,5.39,13728.48,28.63,76.06,1008.75,5.11,12.8,2.8,8,19850,0.01,LOW
2020-05-08,12:00:00,16.28,80.84,3.49,3.49,4.86,4.86,4.86,10.93,4.963,5.186,5.392,6.24,5.968,9231.0,30.66,72.86,1004.06,8.62,25.1,5.4,3,9130,0.01,LOW
2020-05-08,18:00:00,16.34,80.9,1.99,1.99,4.1,4.1,9.67,19.38,4.732,4.963,5.465,5.807,6.203,12541.46,33.97,72.6,1003.02,8.11,19.3,3.1,5,14670,0.01,LOW
2020-05-09,00:00:00,16.4,80.96,7.72,22.73,42.63,61.07,113.83,313.04,5.896,4.732,5.186,5.556,6.305,48920.39,29.49,80.97,1009.12,6.48,11.9,1.6,7,22100,0.0652,LOW
2020-05-09,06:00:00,16.46,81.02,14.24,32.18,65.86,137.46,278.31,887.49,7.96,5.896,4.963,5.392,6.12,113046.27,31.13,61.89,1006.94,6.62,28.4,6.2,6,7650,0.9415,VERY_HIGH
2020-05-09,12:00:00,16.52,81.08,0.49,3.78,3.78,16.33,26.1,90.95,7.406,7.96,4.732,5.465,6.205,23613.35,31.03,72.57,1007.25,6.72,16.5,2.4,5,17400,0.0115,LOW
2020-05-09,18:00:00,16.58,81.14,0.8,2.07,2.07,2.07,2.07,2.07,7.025,7.406,5.896,5.186,6.1,13395.75,30.66,74.02,1001.71,9.96,22.7,4.1,6,10900,0.01,LOW
2020-05-10,00:00:00,16.1,80.65,3.45,9.77,9.77,23.88,44.34,80.38,6.73,7.025,7.96,4.963,6.24,28550.83,28.93,76.79,1010.08,9.53,18.2,2.1,6,12450,0.0212,LOW
2020-05-10,06:00:00,16.14,80.71,24.88,69.53,160.15,276.46,519.71,1468.46,10.714,6.73,7.406,4.732,5.807,201562.56,29.76,76.18,1010.6,8.63,21.4,3.7,7,8320,0.99,VERY_HIGH
2020-05-10,12:00:00,16.18,80.75,1.59,1.59,3.03,3.32,16.39,52.21,9.775,10.714,7.025,5.896,5.556,23909.89,29.95,77.36,1006.05,11.0,14.7,1.2,7,15620,0.0383,LOW
2020-05-10,18:00:00,16.22,80.8,5.89,15.24,15.41,26.17,58.21,128.44,9.473,9.775,6.73,7.96,5.392,38142.97,31.69,66.54,1010.92,13.2,12.8,2.8,6,19850,0.0957,LOW
2020-05-11,00:00:00,16.28,80.84,3.55,6.43,9.13,11.71,23.32,69.61,8.806,9.473,10.714,7.406,5.465,23526.25,26.23,74.12,1003.27,6.91,25.1,5.4,6,9130,0.0112,LOW
2020-05-11,06:00:00,16.34,80.9,0.98,0.98,0.98,0.98,21.25,28.34,8.206,8.806,9.775,7.025,5.186,21330.83,30.1,64.6,1005.69,8.36,19.3,3.1,4,14670,0.0172,LOW
2020-05-11,12:00:00,16.4,80.96,1.0,4.56,4.56,5.13,10.86,44.88,7.689,8.206,9.473,6.73,4.963,16281.37,27.26,81.79,1002.6,6.25,11.9,1.6,11,22100,0.0193,LOW
2020-05-11,18:00:00,16.46,81.02,2.21,2.43,6.34,23.91,34.57,118.06,7.303,7.689,8.806,10.714,4.732,25151.55,27.97,85.54,1006.0,3.38,28.4,6.2,7,7650,0.0209,LOW
2020-05-12,00:00:00,16.52,81.08,1.93,8.02,17.5,29.38,44.44,122.02,7.047,7.303,8.206,9.775,5.896,28483.16,29.04,84.43,1007.71,9.82,16.5,2.4,9,17400,0.0264,LOW
2020-05-12,06:00:00,16.58,81.14,19.03,44.16,81.28,133.61,215.06,551.2,8.396,7.047,7.689,9.473,7.96,88973.23,29.72,84.0,1006.05,10.69,22.7,4.1,7,10900,0.7983,VERY_HIGH
2020-05-12,12:00:00,16.1,80.65,0.68,0.68,0.68,0.68,0.68,0.68,7.707,8.396,7.303,8.806,7.406,13513.95,31.55,83.89,1010.27,9.36,18.2,2.1,8,12450,0.01,LOW
2020-05-12,18:00:00,16.14,80.71,0.72,0.72,10.26,20.3,25.16,39.26,7.033,7.707,7.047,8.206,7.025,20434.64,27.38,77.7,1001.46,8.37,21.4,3.7,7,8320,0.0165,LOW
2020-05-13,00:00:00,16.18,80.75,1.06,7.76,21.66,42.54,75.0,211.55,6.867,7.033,8.396,7.689,6.73,38810.39,26.51,70.78,1006.95,7.81,14.7,1.2,5,15620,0.0728,LOW
2020-05-13,06:00:00,16.22,80.8,8.38,22.51,35.84,57.91,91.37,252.48,7.036,6.867,7.707,7.303,10.714,44543.62,29.95,71.18,1001.4,10.65,12.8,2.8,8,19850,0.0678,LOW
2020-05-13,12:00:00,16.28,80.84,12.12,24.4,40.13,64.95,100.76,303.28,7.052,7.036,7.033,7.047,9.775,49170.31,30.57,72.41,1002.01,4.81,25.1,5.4,7,9130,0.0467,LOW
2020-05-13,18:00:00,16.34,80.9,2.28,4.46,19.76,38.91,75.21,169.85,6.765,7.052,6.867,8.396,9.473,39057.33,27.4,66.75,999.69,10.27,19.3,3.1,5,14670,0.0258,LOW
2020-05-14,00:00:00,16.4,80.96,30.3,49.74,72.46,97.51,164.95,381.88,7.692,6.765,7.036,7.707,8.806,72048.97,27.23,76.09,1008.92,6.88,11.9,1.6,9,22100,0.3449,MODERATE
2020-05-14,06:00:00,16.46,81.02,1.32,6.65,6.65,16.34,31.19,90.65,7.328,7.692,7.052,7.033,8.206,23792.89,32.04,72.47,1007.59,8.79,28.4,6.2,3,7650,0.0188,LOW
2020-05-14,12:00:00,16.52,81.08,1.93,7.2,17.78,23.1,46.9,125.79,6.912,7.328,6.765,6.867,7.689,28619.09,31.02,91.47,1005.34,9.54,16.5,2.4,8,17400,0.0137,LOW
2020-05-14,18:00:00,16.58,81.14,2.07,2.07,5.87,13.63,25.38,84.89,6.511,6.912,7.692,7.036,7.303,20885.97,33.32,78.56,1005.68,4.23,22.7,4.1,3,10900,0.01,LOW
2020-05-15,00:00:00,16.1,80.65,1.14,6.94,17.7,18.28,40.25,105.48,6.287,6.511,7.328,7.052,7.047,25671.08,28.69,92.1,1001.3,14.12,18.2,2.1,4,12450,0.0126,LOW
2020-05-15,06:00:00,16.14,80.71,1.7,4.0,10.59,10.59,10.59,10.59,5.719,6.287,6.912,6.765,8.396,15046.43,25.4,74.99,1011.19,6.79,21.4,3.7,7,8320,0.01,LOW
2020-05-15,12:00:00,16.18,80.75,5.44,13.02,23.19,29.17,40.41,117.72,5.841,5.719,6.511,7.692,7.707,22650.73,28.33,77.7,1004.37,8.11,14.7,1.2,9,15620,0.01,LOW
2020-05-15,18:00:00,16.22,80.8,0.44,0.44,13.3,37.32,64.35,193.18,5.56,5.841,6.287,7.328,7.033,31200.51,30.41,72.3,1005.43,4.35,12.8,2.8,7,19850,0.0128,LOW
2020-05-16,00:00:00,16.28,80.84,1.72,1.72,10.33,10.33,26.81,69.6,5.234,5.56,5.719,6.912,6.867,18746.04,28.93,69.87,1005.28,8.81,25.1,5.4,6,9130,0.01,LOW
2020-05-16,06:00:00,16.34,80.9,6.03,12.5,29.99,66.0,143.78,416.74,6.297,5.234,5.841,6.511,7.036,63551.02,22.36,86.02,1009.73,13.07,19.3,3.1,9,14670,0.2544,MODERATE
2020-05-16,12:00:00,16.4,80.96,13.26,23.22,47.18,76.82,118.3,360.8,6.989,6.297,5.56,6.287,7.052,53615.56,28.34,88.22,1006.41,10.63,11.9,1.6,7,22100,0.1564,LOW
2020-05-16,18:00:00,16.46,81.02,6.65,21.28,41.64,80.04,146.69,356.45,7.406,6.989,5.234,5.719,6.765,65870.58,32.2,79.12,1003.17,5.62,28.4,6.2,0,7650,0.244,LOW
2020-05-17,00:00:00,16.52,81.08,2.76,2.76,4.48,4.48,4.48,4.48,6.699,7.406,6.297,5.841,7.692,12966.24,28.45,86.42,1006.13,6.33,16.5,2.4,4,17400,0.01,LOW
2020-05-17,06:00:00,16.58,81.14,0.77,1.08,4.11,8.07,8.22,40.85,6.106,6.699,6.989,5.56,7.328,11686.56,30.98,70.89,1004.02,6.32,22.7,4.1,6,10900,0.01,LOW
2020-05-17,12:00:00,16.1,80.65,18.47,53.22,101.59,182.92,290.01,919.85,8.539,6.106,7.406,5.234,6.912,117269.06,29.59,77.84,1006.46,9.67,18.2,2.1,5,12450,0.9666,VERY_HIGH
2020-05-17,18:00:00,16.14,80.71,5.62,12.5,24.8,36.56,78.79,256.47,8.264,8.539,6.699,6.297,6.511,41627.6,28.93,79.7,1005.77,8.72,21.4,3.7,6,8320,0.064,LOW
2020-05-18,00:00:00,16.18,80.75,1.03,1.03,1.03,3.9,5.3,22.23,7.718,8.264,6.106,6.989,6.287,14790.74,28.87,66.81,998.62,6.21,14.7,1.2,7,15620,0.0135,LOW
2020-05-18,06:00:00,16.22,80.8,2.6,10.22,16.32,16.32,47.02,55.68,6.948,7.718,8.539,7.406,5.719,29754.37,29.55,70.13,1009.35,7.05,12.8,2.8,5,19850,0.0126,LOW
2020-05-18,12:00:00,16.28,80.84,5.45,14.75,21.39,55.62,96.62,257.85,7.145,6.948,8.264,6.699,5.841,47446.96,29.06,72.03,1011.53,5.12,25.1,5.4,6,9130,0.1259,LOW
2020-05-18,18:00:00,16.34,80.9,2.26,2.55,9.7,23.77,38.36,131.7,7.107,7.145,7.718,6.106,5.56,26677.4,26.87,78.04,1009.58,6.58,19.3,3.1,7,14670,0.01,LOW
2020-05-19,00:00:00,16.4,80.96,1.96,6.65,23.02,42.1,76.56,188.58,7.188,7.107,6.948,8.539,5.234,39986.68,29.4,69.8,1000.82,10.87,11.9,1.6,5,22100,0.0671,LOW
2020-05-19,06:00:00,16.46,81.02,1.97,8.67,10.31,14.93,32.66,59.81,6.862,7.188,7.145,8.264,6.297,21834.05,28.62,72.07,1002.29,11.32,28.4,6.2,9,7650,0.0121,LOW
2020-05-19,12:00:00,16.52,81.08,3.36,14.37,28.83,54.75,78.77,251.27,7.201,6.862,7.107,7.718,6.989,40099.97,27.61,74.39,1002.54,9.0,16.5,2.4,7,17400,0.0821,LOW
2020-05-19,18:00:00,16.58,81.14,2.84,12.02,26.51,43.42,112.02,359.49,7.554,7.201,7.188,6.948,7.406,51757.36,29.77,72.06,1010.0,8.82,22.7,4.1,8,10900,0.0921,LOW
2020-05-20,00:00:00,16.1,80.65,0.5,4.68,8.71,23.8,41.53,86.23,7.046,7.554,6.862,7.145,6.699,25803.88,29.16,72.62,1007.63,6.67,18.2,2.1,9,12450,0.0328,LOW
2020-05-20,06:00:00,16.14,80.71,11.31,26.51,66.69,124.31,214.66,693.47,8.254,7.046,7.201,7.107,6.106,91454.58,27.65,77.92,1001.89,6.79,21.4,3.7,6,8320,0.8806,VERY_HIGH
2020-05-20,12:00:00,16.18,80.75,1.26,3.08,3.08,5.07,6.18,24.79,7.653,8.254,7.554,7.188,8.539,16726.06,28.83,83.11,1010.35,9.08,14.7,1.2,9,15620,0.0135,LOW
2020-05-20,18:00:00,16.22,80.8,6.42,20.08,25.29,39.22,71.69,151.11,7.36,7.653,7.046,6.862,8.264,39990.0,26.04,76.91,1006.35,11.69,12.8,2.8,9,19850,0.0304,LOW
2020-05-21,00:00:00,16.28,80.84,7.46,15.6,26.76,37.7,71.04,161.64,7.689,7.36,8.254,7.201,7.718,41426.98,32.97,84.5,1003.55,3.19,25.1,5.4,4,9130,0.0421,LOW
2020-05-21,06:00:00,16.34,80.9,6.73,17.16,33.07,68.47,99.52,220.42,7.764,7.689,7.653,7.554,6.948,48661.32,27.87,76.51,1004.24,3.2,19.3,3.1,9,14670,0.0976,LOW
2020-05-21,12:00:00,16.4,80.96,1.47,6.77,6.77,8.57,10.33,10.33,6.95,7.764,7.36,7.046,7.145,15328.49,32.91,79.45,1006.8,10.32,11.9,1.6,10,22100,0.01,LOW
2020-05-21,18:00:00,16.46,81.02,2.85,7.86,19.96,35.49,70.99,216.15,6.835,6.95,7.689,8.254,7.107,39432.37,33.65,74.84,1010.3,6.86,28.4,6.2,7,7650,0.03,LOW
2020-05-22,00:00:00,16.52,81.08,3.88,8.96,13.5,21.82,27.34,89.47,6.556,6.835,7.764,7.653,7.188,21109.81,29.4,68.67,1007.09,8.46,16.5,2.4,6,17400,0.0187,LOW
2020-05-22,06:00:00,16.58,81.14,3.69,8.44,24.06,43.77,91.24,200.6,6.835,6.556,6.95,7.36,6.862,44236.95,27.23,75.92,1011.46,9.39,22.7,4.1,4,10900,0.0262,LOW
2020-05-22,12:00:00,16.1,80.65,2.23,4.32,4.32,9.49,25.31,113.36,6.689,6.835,6.835,7.689,7.201,23164.66,27.9,72.24,1009.69,9.82,18.2,2.1,8,12450,0.0146,LOW
2020-05-22,18:00:00,16.14,80.71,0.95,0.95,3.6,3.6,3.6,40.18,6.154,6.689,6.556,7.764,7.554,12600.64,28.27,72.63,1008.29,8.18,21.4,3.7,6,8320,0.01,LOW
2020-05-23,00:00:00,16.18,80.75,6.59,11.81,18.38,37.87,61.84,146.26,5.961,6.154,6.835,6.95,7.046,32221.59,27.79,75.07,1003.0,6.82,14.7,1.2,5,15620,0.0173,LOW
2020-05-23,06:00:00,16.22,80.8,0.58,4.21,7.35,18.81,47.26,105.35,6.016,5.961,6.689,6.835,8.254,28336.13,28.95,79.04,1008.03,10.55,12.8,2.8,7,19850,0.0156,LOW
2020-05-23,12:00:00,16.28,80.84,4.02,7.45,16.33,26.77,53.98,131.68,6.012,6.016,6.154,6.556,7.653,29619.64,26.86,77.93,1004.41,16.49,25.1,5.4,6,9130,0.0116,LOW
2020-05-23,18:00:00,16.34,80.9,3.07,14.25,20.42,39.89,57.56,185.38,5.901,6.012,5.961,6.835,7.36,31678.52,29.19,88.51,1008.51,7.45,19.3,3.1,7,14670,0.03,LOW
2020-05-24,00:00:00,16.4,80.96,1.65,4.34,12.24,12.24,32.05,89.26,5.907,5.901,6.016,6.689,7.689,22552.36,28.44,69.89,1001.07,8.03,11.9,1.6,8,22100,0.0123,LOW
2020-05-24,06:00:00,16.46,81.02,2.91,6.78,11.72,18.07,33.56,91.08,5.607,5.907,6.012,6.154,7.764,21472.63,26.61,77.61,1009.91,8.81,28.4,6.2,9,7650,0.01,LOW
2020-05-24,12:00:00,16.52,81.08,3.13,6.68,6.68,9.89,9.89,19.4,5.506,5.607,5.901,5.961,6.95,12994.83,26.62,78.83,1008.95,6.12,16.5,2.4,6,17400,0.01,LOW
2020-05-24,18:00:00,16.58,81.14,1.73,3.96,11.89,23.31,28.65,37.06,5.165,5.506,5.907,6.016,6.835,19743.89,21.69,73.01,1006.66,9.46,22.7,4.1,7,10900,0.01,LOW
2020-05-25,00:00:00,16.1,80.65,0.29,0.29,0.56,0.56,0.56,13.7,4.655,5.165,5.607,6.012,6.556,6605.48,26.37,69.3,1002.66,9.0,18.2,2.1,2,12450,0.01,LOW
